,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
4183,2.0,2021-07-01 05:43:30,2021-07-01 05:56:14,6.0,4.11,1.0,N,237,226,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
4184,2.0,2021-07-01 05:47:41,2021-07-01 06:17:35,1.0,18.77,2.0,N,132,41,2.0,52.0,0.0,0.5,0.0,6.55,0.3,60.6,0.0
4185,2.0,2021-07-01 05:14:31,2021-07-01 05:25:43,1.0,2.84,1.0,N,100,140,1.0,11.5,0.5,0.5,1.3,0.0,0.3,16.6,2.5
4186,2.0,2021-07-01 05:39:14,2021-07-01 05:47:56,1.0,1.81,1.0,N,239,236,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
4187,2.0,2021-07-01 05:02:15,2021-07-01 05:14:37,6.0,3.4,1.0,N,79,17,2.0,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
4188,2.0,2021-07-01 05:40:56,2021-07-01 05:57:29,6.0,2.81,1.0,N,170,246,1.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
4189,2.0,2021-07-01 05:44:04,2021-07-01 05:48:41,1.0,1.38,1.0,N,186,161,1.0,6.5,0.5,0.5,2.0,0.0,0.3,12.3,2.5
4190,2.0,2021-07-01 05:36:24,2021-07-01 05:45:05,1.0,1.67,1.0,N,230,233,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
4191,2.0,2021-07-01 05:47:46,2021-07-01 06:11:00,2.0,16.24,2.0,N,233,132,1.0,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5
4192,1.0,2021-07-01 05:31:44,2021-07-01 05:56:51,2.0,18.8,2.0,N,263,132,1.0,52.0,2.5,0.5,9.28,6.55,0.3,71.13,2.5
4193,1.0,2021-07-01 05:49:35,2021-07-01 05:56:18,1.0,1.9,1.0,N,140,236,1.0,8.0,3.0,0.5,1.77,0.0,0.3,13.57,2.5
4194,1.0,2021-07-01 05:30:25,2021-07-01 05:37:49,1.0,1.6,1.0,N,186,162,1.0,7.5,3.0,0.5,2.0,0.0,0.3,13.3,2.5
4195,2.0,2021-07-01 05:48:18,2021-07-02 00:00:00,2.0,5.74,1.0,N,107,112,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
4196,1.0,2021-07-01 05:53:17,2021-07-01 05:56:50,1.0,1.1,1.0,N,249,186,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
4197,2.0,2021-07-01 05:06:36,2021-07-01 05:10:57,1.0,1.46,1.0,N,43,141,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
4198,2.0,2021-07-01 05:41:26,2021-07-01 05:48:39,1.0,1.6,1.0,N,90,137,1.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
4199,1.0,2021-07-01 05:42:16,2021-07-01 05:47:27,1.0,1.8,1.0,N,249,100,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
4200,1.0,2021-07-01 05:48:51,2021-07-01 05:48:54,1.0,1.8,1.0,N,100,100,3.0,2.5,3.0,0.5,0.0,0.0,0.3,6.3,2.5
4201,2.0,2021-07-01 05:21:15,2021-07-01 05:29:06,1.0,2.15,1.0,N,79,246,1.0,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
4202,2.0,2021-07-01 05:22:03,2021-07-01 05:25:20,2.0,1.11,1.0,N,236,237,1.0,5.5,0.5,0.5,2.32,0.0,0.3,11.62,2.5
4203,2.0,2021-07-01 05:10:54,2021-07-01 05:24:44,6.0,4.9,1.0,N,90,145,1.0,16.0,0.5,0.5,2.0,0.0,0.3,21.8,2.5
4204,1.0,2021-07-01 05:32:21,2021-07-01 05:36:12,1.0,1.2,1.0,N,68,48,1.0,5.5,3.0,0.5,2.75,0.0,0.3,12.05,2.5
4205,1.0,2021-07-01 05:45:46,2021-07-01 05:52:21,1.0,1.9,1.0,N,186,162,1.0,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
4206,2.0,2021-07-01 05:36:33,2021-07-01 05:38:08,6.0,0.59,1.0,N,170,162,1.0,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
4207,2.0,2021-07-01 05:46:11,2021-07-01 05:53:07,6.0,1.47,1.0,N,141,161,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
4208,1.0,2021-07-01 05:18:12,2021-07-01 05:22:42,1.0,1.3,1.0,N,236,140,1.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
4209,1.0,2021-07-01 05:44:57,2021-07-01 05:52:35,0.0,2.5,1.0,N,186,141,1.0,9.0,3.0,0.5,3.2,0.0,0.3,16.0,2.5
4210,2.0,2021-07-01 05:47:37,2021-07-01 06:11:17,1.0,19.17,1.0,N,132,11,2.0,51.0,0.5,0.5,0.0,0.0,0.3,53.55,0.0
4211,2.0,2021-07-01 05:17:18,2021-07-01 05:26:45,1.0,1.85,1.0,N,48,137,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
4212,2.0,2021-07-01 05:37:06,2021-07-01 05:42:15,1.0,1.74,1.0,N,100,237,1.0,7.0,0.5,0.5,0.54,0.0,0.3,11.34,2.5
4213,2.0,2021-07-01 05:51:44,2021-07-01 05:55:15,1.0,0.76,1.0,N,100,161,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
4214,1.0,2021-07-01 05:15:08,2021-07-01 05:20:09,1.0,0.8,1.0,N,114,148,1.0,5.5,3.0,0.5,2.0,0.0,0.3,11.3,2.5
4215,1.0,2021-07-01 05:22:20,2021-07-01 05:49:33,1.0,17.4,1.0,N,148,200,2.0,47.5,3.0,0.5,0.0,0.0,0.3,51.3,2.5
4216,2.0,2021-07-01 05:20:35,2021-07-01 05:23:04,2.0,3.03,2.0,N,216,132,1.0,52.0,0.0,0.5,8.0,6.55,0.3,67.35,0.0
4217,2.0,2021-07-01 05:53:43,2021-07-01 05:57:55,2.0,1.2,1.0,N,141,236,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
4218,2.0,2021-07-01 05:08:51,2021-07-01 05:15:17,1.0,1.57,1.0,N,48,239,1.0,7.0,0.5,0.5,1.94,0.0,0.3,12.74,2.5
4219,2.0,2021-07-01 05:32:31,2021-07-01 05:37:03,1.0,1.08,1.0,N,186,161,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
4220,2.0,2021-07-01 05:44:10,2021-07-01 05:46:45,1.0,0.86,1.0,N,186,161,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
4221,2.0,2021-07-01 05:51:06,2021-07-01 05:56:58,1.0,0.96,1.0,N,186,137,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
4222,2.0,2021-07-01 05:17:32,2021-07-01 05:24:11,1.0,2.67,1.0,N,107,140,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
4223,2.0,2021-07-01 05:36:26,2021-07-01 05:58:54,1.0,16.3,2.0,N,163,132,1.0,52.0,0.0,0.5,12.37,6.55,0.3,74.22,2.5
4224,2.0,2021-07-01 05:45:29,2021-07-01 06:19:46,1.0,19.97,1.0,N,51,209,1.0,54.5,0.5,0.5,0.0,6.55,0.3,62.35,0.0
4225,2.0,2021-07-01 05:27:41,2021-07-01 06:31:38,1.0,34.92,1.0,N,32,118,1.0,96.5,0.5,0.5,0.0,6.55,0.3,104.35,0.0
4226,1.0,2021-07-01 05:55:02,2021-07-01 06:00:00,1.0,1.8,1.0,N,237,75,1.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
4227,2.0,2021-07-01 05:56:21,2021-07-01 06:12:31,1.0,4.63,1.0,N,238,233,1.0,16.0,0.5,0.5,8.0,0.0,0.3,27.8,2.5
4228,2.0,2021-07-01 05:38:41,2021-07-01 05:41:20,1.0,1.42,1.0,N,168,119,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
4229,2.0,2021-07-01 05:26:19,2021-07-01 05:51:49,1.0,17.53,1.0,N,97,132,1.0,47.0,0.5,0.5,10.0,0.0,0.3,58.3,0.0
4230,2.0,2021-07-01 05:45:06,2021-07-01 05:49:47,1.0,0.88,1.0,N,100,163,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
4231,2.0,2021-07-01 05:58:24,2021-07-01 06:02:04,1.0,1.06,1.0,N,239,151,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
4232,2.0,2021-07-01 05:36:55,2021-07-01 05:43:41,1.0,1.4,1.0,N,140,161,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
4233,2.0,2021-07-01 05:49:47,2021-07-01 06:18:19,1.0,15.98,2.0,N,141,132,1.0,52.0,0.0,0.5,10.0,0.0,0.3,65.3,2.5
4234,2.0,2021-07-01 04:58:19,2021-07-01 05:28:09,5.0,12.05,1.0,N,249,243,1.0,36.0,0.5,0.5,7.96,0.0,0.3,47.76,2.5
4235,1.0,2021-07-01 05:55:27,2021-07-01 05:59:37,3.0,0.7,1.0,N,186,48,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
4236,1.0,2021-07-01 05:56:17,2021-07-01 06:03:09,1.0,1.5,1.0,N,186,161,1.0,7.0,2.5,0.5,2.55,0.0,0.3,12.85,2.5
4237,1.0,2021-07-01 05:47:07,2021-07-01 06:02:27,1.0,3.1,1.0,N,186,141,1.0,13.5,3.0,0.5,3.0,0.0,0.3,20.3,2.5
4238,2.0,2021-07-01 05:26:42,2021-07-01 05:41:23,1.0,3.98,1.0,N,263,68,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
4239,2.0,2021-07-01 05:44:44,2021-07-01 05:49:05,1.0,1.52,1.0,N,100,163,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
4240,1.0,2021-07-01 05:43:18,2021-07-01 05:47:41,1.0,1.2,1.0,N,170,161,1.0,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
4241,1.0,2021-07-01 05:00:12,2021-07-01 05:21:54,0.0,3.2,1.0,N,114,162,1.0,15.5,3.5,0.5,2.0,0.0,0.3,21.8,2.5
4242,1.0,2021-07-01 05:24:14,2021-07-01 05:28:04,0.0,0.8,1.0,N,141,141,2.0,5.0,3.5,0.5,0.0,0.0,0.3,9.3,2.5
4243,1.0,2021-07-01 05:41:58,2021-07-01 05:50:34,0.0,2.3,1.0,Y,262,229,1.0,9.5,3.5,0.5,1.5,0.0,0.3,15.3,2.5
4244,1.0,2021-07-01 05:53:08,2021-07-01 05:58:41,0.0,0.5,1.0,N,229,163,1.0,5.5,3.5,0.5,2.45,0.0,0.3,12.25,2.5
4245,2.0,2021-07-01 05:30:23,2021-07-01 06:01:30,1.0,16.97,2.0,N,163,132,1.0,52.0,0.0,0.5,6.0,0.0,0.3,61.3,2.5
4246,1.0,2021-07-01 05:41:21,2021-07-01 06:01:01,1.0,10.1,1.0,N,239,138,1.0,29.5,3.0,0.5,7.95,6.55,0.3,47.8,2.5
4247,2.0,2021-07-01 05:54:27,2021-07-01 06:00:15,1.0,1.29,1.0,N,164,107,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
4248,2.0,2021-07-01 05:38:53,2021-07-01 05:43:21,1.0,1.49,1.0,N,186,107,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
4249,2.0,2021-07-01 05:46:33,2021-07-01 05:47:13,1.0,0.28,1.0,N,107,79,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
4250,1.0,2021-07-01 05:47:44,2021-07-01 06:21:23,1.0,17.4,1.0,N,132,49,1.0,47.0,1.75,0.5,9.9,0.0,0.3,59.45,0.0
4251,2.0,2021-07-01 05:43:36,2021-07-01 05:48:53,1.0,1.67,1.0,N,107,170,1.0,6.5,0.5,0.5,4.0,0.0,0.3,14.3,2.5
4252,2.0,2021-07-01 05:28:57,2021-07-01 05:35:15,1.0,1.81,1.0,N,142,236,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
4253,2.0,2021-07-01 05:54:54,2021-07-01 06:19:36,1.0,11.75,1.0,N,48,138,1.0,33.5,0.5,0.5,8.77,6.55,0.3,52.62,2.5
4254,2.0,2021-07-01 05:39:35,2021-07-01 06:13:04,1.0,18.79,3.0,N,75,1,2.0,69.0,0.5,0.0,0.0,19.0,0.3,88.8,0.0
4255,2.0,2021-07-01 05:52:42,2021-07-01 05:59:08,1.0,1.38,1.0,N,236,43,1.0,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
4256,2.0,2021-07-01 05:50:57,2021-07-01 06:29:43,1.0,18.66,2.0,N,132,234,1.0,52.0,0.0,0.5,18.56,6.55,0.3,80.41,2.5
4257,1.0,2021-07-01 05:27:18,2021-07-01 05:46:01,1.0,7.6,1.0,N,68,42,1.0,23.5,3.0,0.5,0.0,0.0,0.3,27.3,2.5
4258,2.0,2021-07-01 05:20:21,2021-07-01 05:41:03,1.0,10.69,1.0,N,239,138,1.0,31.0,0.5,0.5,6.2,6.55,0.3,47.55,2.5
4259,2.0,2021-07-01 05:55:08,2021-07-01 05:55:45,1.0,0.22,1.0,N,148,148,3.0,-3.0,-0.5,-0.5,0.0,0.0,-0.3,-6.8,-2.5
4260,2.0,2021-07-01 05:55:08,2021-07-01 05:55:45,1.0,0.22,1.0,N,148,148,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
4261,1.0,2021-07-01 05:56:24,2021-07-01 06:01:42,1.0,1.9,1.0,N,143,246,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
4262,1.0,2021-07-01 05:41:44,2021-07-01 05:50:47,1.0,3.3,1.0,N,239,246,1.0,11.5,3.0,0.5,1.0,0.0,0.3,16.3,2.5
4263,2.0,2021-07-01 05:38:21,2021-07-01 06:02:40,1.0,9.47,1.0,N,164,42,1.0,29.5,0.5,0.5,8.32,0.0,0.3,41.62,2.5
4264,1.0,2021-07-01 05:44:00,2021-07-01 05:54:51,1.0,2.8,1.0,N,238,140,1.0,11.0,3.0,0.5,2.0,0.0,0.3,16.8,2.5
4265,1.0,2021-07-01 05:58:34,2021-07-01 06:01:52,1.0,1.0,1.0,N,140,141,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
4266,1.0,2021-07-01 05:34:03,2021-07-01 05:53:42,1.0,5.1,1.0,N,263,68,1.0,19.5,3.0,0.5,4.65,0.0,0.3,27.95,2.5
4267,2.0,2021-07-01 05:46:29,2021-07-01 05:55:16,1.0,1.78,1.0,N,238,263,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
4268,2.0,2021-07-01 05:58:20,2021-07-01 06:13:19,1.0,3.79,1.0,N,74,147,2.0,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0.0
4269,2.0,2021-07-01 05:54:54,2021-07-01 06:09:18,1.0,3.07,1.0,N,238,140,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
4270,1.0,2021-07-01 05:55:26,2021-07-01 06:02:26,1.0,2.1,1.0,N,262,162,1.0,8.5,2.5,0.5,2.36,0.0,0.3,14.16,2.5
4271,2.0,2021-07-01 05:19:20,2021-07-01 05:20:15,1.0,0.18,1.0,N,262,262,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
4272,2.0,2021-07-01 05:20:37,2021-07-01 05:44:16,1.0,18.17,2.0,N,262,132,1.0,52.0,0.0,0.5,8.0,6.55,0.3,69.85,2.5
4273,1.0,2021-07-01 05:51:50,2021-07-01 06:10:25,1.0,5.0,1.0,N,129,140,2.0,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
4274,2.0,2021-07-01 05:58:19,2021-07-01 06:07:24,1.0,3.5,1.0,N,230,75,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
4275,2.0,2021-07-01 05:44:55,2021-07-01 05:49:19,1.0,0.82,1.0,N,100,163,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
4276,2.0,2021-07-01 05:54:05,2021-07-01 06:12:11,1.0,10.02,1.0,N,230,138,1.0,28.5,0.5,0.5,2.0,6.55,0.3,40.85,2.5
4277,1.0,2021-07-01 05:34:16,2021-07-01 05:38:24,1.0,0.9,1.0,N,186,170,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
4278,1.0,2021-07-01 05:49:33,2021-07-01 05:54:32,1.0,1.1,1.0,N,186,161,1.0,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
4279,2.0,2021-07-01 05:14:04,2021-07-01 05:28:00,1.0,9.78,1.0,N,148,138,1.0,27.0,0.5,0.5,6.16,0.0,0.3,36.96,2.5
4280,2.0,2021-07-01 05:26:50,2021-07-01 05:39:03,1.0,3.07,1.0,N,186,140,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
4281,2.0,2021-07-01 05:19:13,2021-07-01 05:23:21,1.0,1.49,1.0,N,79,137,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
4282,2.0,2021-07-01 05:41:15,2021-07-01 06:08:46,1.0,20.8,2.0,N,141,132,1.0,52.0,0.0,0.5,10.0,6.55,0.3,71.85,2.5
4283,2.0,2021-07-01 05:18:08,2021-07-01 05:25:16,1.0,2.78,1.0,N,224,140,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
4284,2.0,2021-07-01 05:50:41,2021-07-01 06:16:10,1.0,19.09,2.0,N,262,132,1.0,52.0,0.0,0.5,12.37,6.55,0.3,74.22,2.5
4285,2.0,2021-07-01 05:45:05,2021-07-01 05:50:28,1.0,1.37,1.0,N,100,163,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
4286,1.0,2021-07-01 05:49:27,2021-07-01 05:52:53,1.0,0.8,1.0,N,100,246,1.0,5.0,2.5,0.5,2.05,0.0,0.3,10.35,2.5
4287,1.0,2021-07-01 05:59:26,2021-07-01 06:03:47,2.0,1.2,1.0,N,100,163,1.0,5.5,2.5,0.5,3.0,0.0,0.3,11.8,2.5
4288,2.0,2021-07-01 05:17:05,2021-07-01 05:48:01,2.0,17.79,2.0,N,263,132,1.0,52.0,0.0,0.5,5.0,0.0,0.3,60.3,2.5
4289,2.0,2021-07-01 05:52:13,2021-07-01 05:59:54,1.0,1.69,1.0,N,164,229,1.0,7.5,0.5,0.5,1.0,0.0,0.3,12.3,2.5
4290,2.0,2021-07-01 05:44:02,2021-07-01 05:49:08,1.0,0.94,1.0,N,68,161,1.0,5.5,0.5,0.5,0.7,0.0,0.3,10.0,2.5
4291,1.0,2021-07-01 05:45:27,2021-07-01 05:53:26,1.0,1.7,1.0,N,186,162,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
4292,2.0,2021-07-01 05:47:26,2021-07-01 06:21:26,1.0,14.15,1.0,N,45,207,1.0,42.0,0.5,0.5,0.0,6.55,0.3,49.85,0.0
4293,2.0,2021-07-01 05:50:53,2021-07-01 06:24:50,1.0,18.56,2.0,N,132,113,2.0,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5
4294,2.0,2021-07-01 05:23:03,2021-07-01 05:27:36,1.0,3.95,2.0,N,216,132,1.0,52.0,0.0,0.5,13.2,0.0,0.3,66.0,0.0
4295,1.0,2021-07-01 05:30:37,2021-07-01 05:41:31,1.0,2.3,1.0,N,100,107,1.0,10.0,3.0,0.5,1.0,0.0,0.3,14.8,2.5
4296,1.0,2021-07-01 05:47:11,2021-07-01 06:02:29,1.0,9.2,1.0,N,137,138,1.0,26.0,3.0,0.5,5.0,6.55,0.3,41.35,2.5
4297,2.0,2021-07-01 05:51:28,2021-07-01 05:57:54,1.0,1.12,1.0,N,237,237,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
4298,2.0,2021-07-01 04:58:55,2021-07-01 05:14:34,1.0,7.82,1.0,N,170,138,2.0,24.0,0.5,0.5,0.0,6.55,0.3,34.35,2.5
4299,2.0,2021-07-01 05:03:40,2021-07-02 00:00:00,6.0,2.51,1.0,N,237,50,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
4300,2.0,2021-07-01 05:20:38,2021-07-01 05:26:34,6.0,1.28,1.0,N,238,236,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
4301,2.0,2021-07-01 05:41:21,2021-07-01 05:49:09,6.0,2.58,1.0,N,263,230,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
4302,2.0,2021-07-01 05:52:00,2021-07-01 06:02:22,6.0,2.9,1.0,N,48,24,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
4303,2.0,2021-07-01 05:48:40,2021-07-01 06:03:35,1.0,5.7,1.0,N,244,262,2.0,18.5,0.5,0.5,0.0,0.0,0.3,23.55,2.5
4304,1.0,2021-07-01 05:45:08,2021-07-01 05:53:16,1.0,2.7,1.0,N,186,237,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
4305,1.0,2021-07-01 05:44:08,2021-07-01 06:00:14,0.0,10.6,1.0,N,234,138,1.0,29.5,3.0,0.5,7.95,6.55,0.3,47.8,2.5
4306,2.0,2021-07-01 05:25:26,2021-07-01 05:34:55,6.0,3.19,1.0,N,68,43,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
4307,2.0,2021-07-01 05:03:31,2021-07-01 05:27:49,2.0,14.05,1.0,N,132,198,2.0,39.5,0.5,0.5,0.0,0.0,0.3,42.05,0.0
4308,2.0,2021-07-01 05:14:38,2021-07-01 05:18:50,1.0,0.45,1.0,N,75,43,1.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
4309,2.0,2021-07-01 05:48:58,2021-07-01 05:57:49,1.0,2.84,1.0,N,68,140,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
4310,1.0,2021-07-01 05:07:44,2021-07-01 05:24:05,1.0,5.4,1.0,N,74,186,2.0,17.0,3.0,0.5,0.0,0.0,0.3,20.8,2.5
4311,1.0,2021-07-01 05:27:04,2021-07-01 05:37:17,1.0,3.3,1.0,N,100,151,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
4312,1.0,2021-07-01 05:47:53,2021-07-01 06:01:10,1.0,4.7,2.0,N,239,194,1.0,52.0,2.5,0.5,12.35,6.55,0.3,74.2,2.5
4313,2.0,2021-07-01 05:44:36,2021-07-01 06:01:51,2.0,10.44,1.0,N,79,138,1.0,29.0,0.5,0.5,9.84,6.55,0.3,49.19,2.5
4314,1.0,2021-07-01 05:53:07,2021-07-01 06:02:01,0.0,3.1,1.0,N,244,152,2.0,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0.0
4315,2.0,2021-07-01 05:49:21,2021-07-01 06:22:22,1.0,20.63,2.0,N,132,229,1.0,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5
4316,2.0,2021-07-01 05:30:35,2021-07-01 05:33:42,2.0,0.98,1.0,N,186,230,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
4317,2.0,2021-07-01 05:53:35,2021-07-01 05:57:40,2.0,0.9,1.0,N,234,170,1.0,5.5,0.5,0.5,1.58,0.0,0.3,10.88,2.5
4318,2.0,2021-07-01 05:44:58,2021-07-01 05:58:10,1.0,3.47,1.0,N,229,211,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
4319,2.0,2021-07-01 05:34:03,2021-07-01 05:54:51,1.0,9.98,1.0,N,132,39,1.0,30.0,0.5,0.5,0.0,0.0,0.3,32.55,0.0
4320,2.0,2021-07-01 05:50:41,2021-07-01 06:20:33,1.0,17.18,2.0,N,132,170,1.0,52.0,0.0,0.5,15.78,6.55,0.3,78.88,2.5
4321,2.0,2021-07-01 05:19:00,2021-07-01 05:31:42,2.0,3.74,1.0,N,151,162,1.0,13.5,0.5,0.5,2.0,0.0,0.3,19.3,2.5
4322,2.0,2021-07-01 05:41:27,2021-07-01 05:42:39,2.0,0.52,1.0,N,48,230,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
4323,2.0,2021-07-01 05:47:30,2021-07-01 05:52:52,2.0,1.08,1.0,N,48,186,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
4324,2.0,2021-07-01 05:38:17,2021-07-01 05:52:08,1.0,9.48,1.0,N,107,138,1.0,26.0,0.5,0.5,7.18,6.12,0.3,43.1,2.5
4325,2.0,2021-07-01 05:47:41,2021-07-01 06:00:08,1.0,2.32,1.0,N,140,143,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
4326,2.0,2021-07-01 05:30:33,2021-07-01 05:34:11,1.0,1.07,1.0,N,7,146,1.0,5.5,0.5,0.5,1.5,0.0,0.3,8.3,0.0
4327,1.0,2021-07-01 05:57:11,2021-07-01 06:30:58,1.0,17.6,2.0,N,132,162,2.0,52.0,3.75,0.5,0.0,6.55,0.3,63.1,2.5
4328,2.0,2021-07-01 05:21:55,2021-07-01 05:23:33,1.0,0.47,1.0,N,162,163,1.0,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
4329,2.0,2021-07-01 05:31:14,2021-07-01 05:42:55,1.0,3.73,1.0,N,100,75,1.0,12.5,0.5,0.5,2.0,0.0,0.3,18.3,2.5
4330,2.0,2021-07-01 05:56:02,2021-07-01 06:02:28,1.0,1.66,1.0,N,264,237,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
4331,1.0,2021-07-01 05:22:25,2021-07-01 05:31:12,1.0,2.4,1.0,N,229,186,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
4332,1.0,2021-07-01 05:55:24,2021-07-01 06:13:34,1.0,10.9,1.0,N,230,138,1.0,30.5,2.5,0.5,10.05,6.55,0.3,50.4,2.5
4333,2.0,2021-07-01 05:40:27,2021-07-01 05:47:01,1.0,1.51,1.0,N,233,186,1.0,7.0,0.5,0.5,1.2,0.0,0.3,12.0,2.5
4334,2.0,2021-07-01 05:48:28,2021-07-01 05:52:32,1.0,0.63,1.0,N,186,246,1.0,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
4335,2.0,2021-07-01 06:00:29,2021-07-01 06:05:35,3.0,1.58,1.0,N,48,163,1.0,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
4336,1.0,2021-07-01 05:02:15,2021-07-01 05:16:06,2.0,7.7,1.0,N,132,121,3.0,23.0,1.75,0.5,0.0,0.0,0.3,25.55,0.0
4337,2.0,2021-07-01 05:03:13,2021-07-01 05:08:09,1.0,0.67,1.0,N,100,164,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
4338,2.0,2021-07-01 05:36:16,2021-07-01 05:41:59,1.0,1.44,1.0,N,170,107,1.0,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
4339,2.0,2021-07-01 05:48:53,2021-07-01 05:56:51,1.0,2.87,1.0,N,186,236,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
4340,1.0,2021-07-01 05:13:23,2021-07-01 05:20:31,1.0,1.9,1.0,N,158,246,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
4341,1.0,2021-07-01 05:23:28,2021-07-01 05:26:29,0.0,0.8,1.0,N,48,186,1.0,5.0,3.0,0.5,1.76,0.0,0.3,10.56,2.5
